ticket_id,cliente_id,data_abertura,canal,categoria,prioridade,tempo_resposta_horas,tempo_resolucao_horas,satisfacao_cliente
TCK-00292,CLI-049,2026-01-17,email,elogio,alta,,12.564130280028365,4.0
TCK-00293,CLI-172,2026-01-17,email,duvida_de_uso,baixa,"3,68",9.59613970991697,5.0
TCK-00294,CLI-060,2026-01-17,chat,bug,media,"3,99",10.484090393363779,5.0
TCK-00295,CLI-099,2026-01-17,telefone,cobranca,alta,,7.352591057301375,5.0
TCK-00296,CLI-094,2026-01-17,email,duvida_de_uso,alta,"10,47",22.078451699778444,2.0
TCK-00297,CLI-153,2026-01-17,email,cobranca,critica,"10,21",22.816759011005615,3.0
TCK-00298,CLI-080,2026-01-17,chat,bug,baixa,"0,97",4.328526220923549,4.0
TCK-00299,CLI-052,2026-01-17,chat,bug,baixa,"2,08",3.576489573762828,4.0
TCK-00300,CLI-004,2026-01-17,chat,bug,baixa,"0,66",4.956507000793778,5.0
TCK-00301,CLI-066,2026-01-17,chat,cobranca,baixa,"3,01",6.808405351787764,4.0
TCK-00302,CLI-149,2026-01-17,chat,duvida_de_uso,media,"1,40",6.638703917473883,
TCK-00303,CLI-002,2026-01-17,telefone,bug,alta,"3,86",9.943541057044447,4.0
TCK-00304,CLI-162,2026-01-17,email,duvida_de_uso,media,,9.596898768689325,5.0
TCK-00305,CLI-098,2026-01-17,email,cobranca,alta,"18,31",34.527366482309894,3.0
TCK-00306,CLI-026,2026-01-17,email,bug,media,"3,15",7.869654574270195,5.0
TCK-00307,CLI-055,2026-01-17,chat,cobranca,media,"1,76",5.6602065977280605,4.0
TCK-00308,CLI-100,2026-01-17,email,cobranca,alta,"6,95",13.291877623058765,3.0
TCK-00309,CLI-057,2026-01-18,telefone,duvida_de_uso,alta,"7,66",18.446946146509635,4.0
TCK-00310,CLI-020,2026-01-18,chat,elogio,media,"2,57",5.1966444773999,4.0
TCK-00311,CLI-120,2026-01-18,chat,cobranca,critica,"4,68",13.073421613500669,4.0
TCK-00312,CLI-122,2026-01-18,chat,bug,media,"9,79",21.265322496284323,1.0
TCK-00313,CLI-022,2026-01-18,email,bug,baixa,"2,76",7.665129187432077,4.0
TCK-00314,CLI-051,2026-01-18,telefone,bug,media,"1,23",5.731110680263136,5.0
TCK-00315,CLI-044,2026-01-18,email,bug,alta,"4,74",12.016189142373008,3.0
TCK-00316,CLI-119,2026-01-18,chat,duvida_de_uso,media,,10.28811307906675,4.0
TCK-00317,CLI-132,2026-01-18,telefone,elogio,alta,"9,91",21.276325094977565,3.0
TCK-00318,CLI-131,2026-01-18,chat,cobranca,media,"3,23",9.91023523486431,5.0
TCK-00319,CLI-169,2026-01-18,telefone,bug,media,"3,61",8.080797727661173,
TCK-00320,CLI-139,2026-01-18,email,duvida_de_uso,alta,"1,83",6.8199952348186805,4.0
TCK-00321,CLI-058,2026-01-18,telefone,bug,media,"8,49",14.347027392009496,4.0
TCK-00322,CLI-020,2026-01-18,chat,duvida_de_uso,media,,4.9215496433623365,5.0
TCK-00323,CLI-111,2026-01-18,chat,bug,baixa,"0,39",4.542079093801341,4.0
TCK-00324,CLI-165,2026-01-18,email,elogio,media,"12,90",25.59752153987688,2.0
TCK-00325,CLI-176,2026-01-18,email,cobranca,media,"1,30",4.06649563999861,3.0
TCK-00326,CLI-042,2026-01-18,chat,bug,baixa,"4,44",10.912576665416744,4.0
TCK-00327,CLI-043,2026-01-18,email,cobranca,media,"4,19",9.948948817774575,4.0
TCK-00328,CLI-007,2026-01-18,chat,duvida_de_uso,baixa,"0,42",2.274005507632194,5.0
TCK-00329,CLI-026,2026-01-18,telefone,cobranca,baixa,"3,29",6.467992038826518,4.0
TCK-00330,CLI-100,2026-01-19,telefone,duvida_de_uso,media,"2,76",5.02263592996175,4.0
TCK-00331,CLI-099,2026-01-19,email,bug,baixa,,5.714660716726078,5.0
TCK-00332,CLI-067,2026-01-19,telefone,duvida_de_uso,media,"5,01",11.392535449576721,3.0
TCK-00333,CLI-056,2026-01-19,email,bug,alta,"6,69",16.493758339859003,
TCK-00334,CLI-150,2026-01-19,chat,duvida_de_uso,media,"2,08",6.1026094061389236,4.0
TCK-00335,CLI-083,2026-01-19,telefone,bug,baixa,"2,70",8.399488573892794,5.0
TCK-00336,CLI-146,2026-01-19,email,cobranca,media,"5,30",12.343475785974581,4.0
TCK-00337,CLI-174,2026-01-19,email,cobranca,baixa,"0,20",3.4266700932886445,4.0
TCK-00338,CLI-058,2026-01-19,email,bug,media,"2,46",7.566632899142684,5.0
TCK-00339,CLI-037,2026-01-19,chat,duvida_de_uso,alta,"1,57",5.154460992386878,
TCK-00340,CLI-172,2026-01-19,telefone,cobranca,media,"3,56",7.566725915871019,5.0
TCK-00341,CLI-115,2026-01-19,email,bug,media,"0,83",5.65125425049229,5.0
TCK-00342,CLI-053,2026-01-19,email,duvida_de_uso,critica,"0,46",6.212090299237234,5.0
TCK-00343,CLI-112,2026-01-19,chat,cobranca,baixa,"0,86",7.0294089767589725,4.0
TCK-00344,CLI-093,2026-01-19,email,duvida_de_uso,alta,"4,96",11.09407523654531,5.0
TCK-00345,CLI-163,2026-01-19,chat,cobranca,alta,"1,55",4.683863131313932,4.0
TCK-00346,CLI-047,2026-01-19,telefone,duvida_de_uso,media,"1,42",4.720163623501395,5.0
TCK-00347,CLI-179,2026-01-19,chat,duvida_de_uso,baixa,"6,95",15.248178654490939,
TCK-00348,CLI-169,2026-01-19,telefone,bug,baixa,"2,70",7.784784471341955,4.0
TCK-00349,CLI-033,2026-01-19,chat,bug,critica,"2,15",5.367870427683433,4.0
TCK-00350,CLI-030,2026-01-19,telefone,bug,baixa,"8,40",15.90905774265294,4.0
TCK-00351,CLI-096,2026-01-19,email,elogio,alta,"3,99",10.251944737674032,5.0
TCK-00352,CLI-009,2026-01-20,email,cobranca,media,"5,26",7.167496537200213,
TCK-00353,CLI-054,2026-01-20,chat,cobranca,media,"1,05",4.743167504832302,
TCK-00354,CLI-079,2026-01-20,email,bug,media,"3,73",8.29590082083546,4.0
TCK-00355,CLI-175,2026-01-20,telefone,duvida_de_uso,baixa,"10,61",23.269721907549485,3.0
TCK-00356,CLI-179,2026-01-20,chat,cobranca,media,"2,87",9.736224052560221,3.0
TCK-00357,CLI-028,2026-01-20,telefone,cobranca,critica,"4,29",12.322805156106735,4.0
TCK-00358,CLI-161,2026-01-20,email,bug,baixa,"2,92",7.744480111130221,4.0
TCK-00359,CLI-017,2026-01-20,chat,cobranca,critica,"0,65",2.4662970433638107,5.0
TCK-00360,CLI-135,2026-01-20,chat,bug,critica,"4,68",10.19384549635068,4.0
TCK-00361,CLI-153,2026-01-20,email,bug,baixa,"3,36",9.48369352560139,5.0
TCK-00362,CLI-161,2026-01-20,chat,elogio,media,"1,19",2.6742726502499865,4.0
TCK-00363,CLI-041,2026-01-20,chat,duvida_de_uso,baixa,"0,58",6.135198769809923,4.0
TCK-00364,CLI-161,2026-01-20,telefone,duvida_de_uso,media,"4,45",10.519439906611666,4.0
TCK-00365,CLI-021,2026-01-20,chat,duvida_de_uso,critica,"0,76",5.1132103198137075,5.0
TCK-00366,CLI-094,2026-01-20,email,elogio,alta,"7,84",14.439526963387033,3.0
TCK-00367,CLI-085,2026-01-20,chat,bug,critica,,3.8662779372920815,4.0
TCK-00368,CLI-057,2026-01-20,chat,cobranca,baixa,"2,28",4.2374059402091095,3.0
TCK-00369,CLI-004,2026-01-20,email,bug,media,"4,71",13.015420861367573,5.0
TCK-00370,CLI-139,2026-01-20,email,bug,baixa,"4,32",10.536845061675836,4.0
TCK-00371,CLI-061,2026-01-20,email,duvida_de_uso,alta,"6,70",15.924535207663341,3.0
TCK-00372,CLI-120,2026-01-20,email,duvida_de_uso,baixa,"2,26",7.160497567976316,4.0
TCK-00373,CLI-074,2026-01-20,chat,bug,baixa,"2,16",7.588388911246746,3.0
TCK-00374,CLI-068,2026-01-20,email,duvida_de_uso,baixa,"5,47",12.332818930866434,4.0
TCK-00375,CLI-160,2026-01-21,chat,duvida_de_uso,baixa,"5,96",13.418486365984581,4.0
TCK-00376,CLI-018,2026-01-21,email,duvida_de_uso,baixa,"6,37",14.332001099911317,4.0
TCK-00377,CLI-133,2026-01-21,chat,cobranca,baixa,"4,34",11.412417515829885,2.0
TCK-00378,CLI-135,2026-01-21,email,cobranca,alta,,8.61393161756176,5.0
TCK-00379,CLI-069,2026-01-21,telefone,duvida_de_uso,alta,"4,78",15.821720297458416,4.0
TCK-00380,CLI-048,2026-01-21,email,duvida_de_uso,baixa,"8,97",21.668516145832854,4.0
TCK-00381,CLI-001,2026-01-21,chat,duvida_de_uso,alta,"2,08",4.068580786944752,4.0
TCK-00382,CLI-169,2026-01-21,email,duvida_de_uso,media,"4,80",11.42740757761856,4.0
TCK-00383,CLI-171,2026-01-21,email,bug,alta,"0,75",3.7357391327707545,5.0
TCK-00384,CLI-044,2026-01-21,chat,bug,media,"3,51",11.238040608640121,4.0
TCK-00385,CLI-006,2026-01-21,telefone,bug,media,"4,25",10.181031109005422,4.0
TCK-00386,CLI-023,2026-01-21,telefone,duvida_de_uso,media,"5,58",13.733740540985393,3.0
TCK-00387,CLI-013,2026-01-21,email,elogio,baixa,,4.557419184254284,3.0
TCK-00388,CLI-150,2026-01-21,email,duvida_de_uso,media,"0,56",1.7420058439740194,5.0
TCK-00389,CLI-161,2026-01-21,chat,duvida_de_uso,alta,"3,63",12.67020024328858,
TCK-00390,CLI-028,2026-01-21,chat,duvida_de_uso,alta,"1,18",5.2015321080608485,5.0
TCK-00391,CLI-135,2026-01-21,email,cobranca,media,"0,84",3.0152381460987807,5.0
TCK-00392,CLI-033,2026-01-21,chat,duvida_de_uso,media,"2,42",7.723434700650784,3.0
TCK-00393,CLI-067,2026-01-21,chat,duvida_de_uso,alta,"6,48",13.085974012687851,3.0
TCK-00394,CLI-108,2026-01-21,chat,cobranca,baixa,"1,03",4.428726563563967,4.0
TCK-00395,CLI-130,2026-01-21,email,bug,baixa,"2,04",4.492133763764464,
TCK-00396,CLI-158,2026-01-21,email,duvida_de_uso,media,"6,26",13.091741847063274,4.0
TCK-00397,CLI-009,2026-01-21,email,duvida_de_uso,baixa,"3,03",7.827559809348944,4.0
TCK-00398,CLI-036,2026-01-21,chat,cobranca,media,"3,62",11.196546600219822,3.0
TCK-00399,CLI-051,2026-01-21,email,elogio,baixa,"2,90",8.916011773267934,4.0
TCK-00400,CLI-056,2026-01-21,chat,cobranca,media,"1,52",6.69763522350327,3.0
TCK-00401,CLI-180,2026-01-21,chat,duvida_de_uso,alta,"1,08",4.897767074300197,4.0
TCK-00402,CLI-140,2026-01-21,chat,bug,alta,"2,72",9.132913027030414,4.0
TCK-00403,CLI-058,2026-01-22,email,duvida_de_uso,alta,"1,78",4.898892457108365,4.0
TCK-00404,CLI-175,2026-01-22,email,cobranca,media,"2,41",6.241581117814068,4.0
TCK-00405,CLI-090,2026-01-22,chat,elogio,critica,"4,65",11.985110375722146,4.0
TCK-00406,CLI-091,2026-01-22,chat,cobranca,alta,"8,37",17.64956775019347,3.0
TCK-00407,CLI-079,2026-01-22,telefone,bug,media,,11.916515892778412,4.0
TCK-00408,CLI-026,2026-01-22,email,cobranca,baixa,"7,96",17.084598943601982,3.0
TCK-00409,CLI-169,2026-01-22,telefone,cobranca,media,"2,66",9.663389367246118,5.0
TCK-00410,CLI-003,2026-01-22,email,cobranca,media,"2,96",10.278664647515958,4.0
TCK-00411,CLI-032,2026-01-22,email,cobranca,alta,,9.584224187148926,4.0
TCK-00412,CLI-042,2026-01-22,email,duvida_de_uso,alta,"1,99",3.950342112180317,4.0
TCK-00413,CLI-051,2026-01-22,chat,duvida_de_uso,critica,"1,50",4.640619658453732,4.0
TCK-00414,CLI-024,2026-01-22,email,bug,critica,"5,89",12.252190830583485,4.0
TCK-00415,CLI-004,2026-01-22,email,bug,media,"3,66",10.840126095579869,4.0
TCK-00416,CLI-122,2026-01-22,chat,cobranca,critica,"1,93",7.8461877371932385,5.0
TCK-00417,CLI-175,2026-01-22,chat,elogio,critica,"1,85",4.787294549213154,4.0
TCK-00418,CLI-022,2026-01-22,email,cobranca,baixa,"1,44",4.453942925769278,5.0
TCK-00419,CLI-054,2026-01-22,email,bug,media,"4,06",8.096486018535222,
TCK-00420,CLI-092,2026-01-22,chat,bug,baixa,"1,20",5.356955607123835,5.0
TCK-00421,CLI-167,2026-01-22,email,bug,baixa,"0,74",4.261988419423347,5.0
TCK-00422,CLI-125,2026-01-22,email,cobranca,baixa,"1,25",6.436442544011754,3.0
TCK-00423,CLI-138,2026-01-22,chat,cobranca,media,"1,88",7.129597401717128,4.0
TCK-00424,CLI-105,2026-01-22,email,elogio,baixa,"5,55",13.90571251825233,4.0
TCK-00425,CLI-076,2026-01-22,chat,bug,baixa,"3,97",7.830477110709605,3.0
TCK-00426,CLI-036,2026-01-22,email,duvida_de_uso,baixa,"0,98",3.8212837058918856,5.0
TCK-00427,CLI-156,2026-01-23,email,cobranca,alta,"5,16",13.712959263440002,5.0
TCK-00428,CLI-145,2026-01-23,email,bug,alta,"11,24",22.426246366127273,3.0
TCK-00429,CLI-005,2026-01-23,email,elogio,critica,"6,85",12.88453158653109,
TCK-00430,CLI-129,2026-01-23,email,duvida_de_uso,media,,11.31669401545026,4.0
TCK-00431,CLI-016,2026-01-23,email,bug,baixa,,9.682971560700864,4.0
TCK-00432,CLI-134,2026-01-23,telefone,bug,alta,"3,86",11.545795526703742,4.0
TCK-00433,CLI-149,2026-01-23,telefone,cobranca,baixa,"2,36",7.2185454174468715,
TCK-00434,CLI-024,2026-01-23,email,duvida_de_uso,critica,"7,08",15.32670502187688,4.0
TCK-00435,CLI-079,2026-01-23,chat,cobranca,alta,"0,93",6.723410618250614,
TCK-00436,CLI-023,2026-01-23,chat,cobranca,media,"2,46",5.4787960820613275,4.0
TCK-00437,CLI-103,2026-01-23,telefone,duvida_de_uso,baixa,"0,72",6.454541006348197,5.0
TCK-00438,CLI-167,2026-01-23,email,cobranca,baixa,"7,53",15.59428053864083,4.0
TCK-00439,CLI-015,2026-01-23,email,elogio,media,"3,98",10.410226191827945,4.0
TCK-00440,CLI-072,2026-01-23,email,bug,media,"0,91",4.887429265603954,5.0
TCK-00441,CLI-176,2026-01-23,email,cobranca,alta,"9,30",19.094598642616393,3.0
TCK-00442,CLI-055,2026-01-23,email,bug,media,"3,32",7.837237012188713,5.0
TCK-00443,CLI-024,2026-01-23,telefone,bug,media,"1,13",4.4741935994507145,4.0
TCK-00444,CLI-088,2026-01-23,telefone,duvida_de_uso,baixa,"11,92",22.925427624059388,4.0
TCK-00445,CLI-092,2026-01-23,email,cobranca,media,"2,91",11.17347400255179,4.0
TCK-00446,CLI-120,2026-01-23,chat,bug,baixa,,4.243583479352512,4.0
TCK-00447,CLI-057,2026-01-23,email,duvida_de_uso,alta,,12.399841162082524,5.0
TCK-00448,CLI-173,2026-01-23,chat,cobranca,media,"0,76",5.902256632484356,5.0
TCK-00449,CLI-094,2026-01-23,chat,bug,alta,"1,42",6.092112490644753,4.0
TCK-00450,CLI-052,2026-01-23,email,cobranca,media,"8,57",18.22154306944047,4.0
TCK-00451,CLI-173,2026-01-23,telefone,elogio,baixa,"2,96",8.623890619718242,4.0
TCK-00452,CLI-167,2026-01-24,telefone,bug,alta,"4,94",12.756568620910631,4.0
TCK-00453,CLI-090,2026-01-24,chat,bug,alta,"5,30",12.689870855167438,3.0
TCK-00454,CLI-005,2026-01-24,chat,elogio,alta,"1,73",3.7702674839254833,3.0
TCK-00455,CLI-108,2026-01-24,chat,bug,media,"1,05",2.1646590063918403,5.0
TCK-00456,CLI-100,2026-01-24,email,bug,alta,"5,62",15.387340176556595,4.0
TCK-00457,CLI-027,2026-01-24,email,elogio,baixa,"1,08",0.996803492245272,5.0
TCK-00458,CLI-115,2026-01-24,chat,cobranca,media,,5.002777830728359,4.0
TCK-00459,CLI-152,2026-01-24,email,cobranca,alta,"0,88",4.231045244369188,5.0
TCK-00460,CLI-020,2026-01-24,telefone,duvida_de_uso,baixa,"8,40",18.368841009577615,3.0
TCK-00461,CLI-131,2026-01-24,email,elogio,alta,"3,76",8.051752949391224,
TCK-00462,CLI-026,2026-01-24,email,cobranca,media,"5,78",13.923567661193893,3.0
TCK-00463,CLI-135,2026-01-24,email,cobranca,baixa,"1,68",6.331719614044369,5.0
TCK-00464,CLI-076,2026-01-24,telefone,cobranca,baixa,"4,80",15.785379333643892,3.0
TCK-00465,CLI-002,2026-01-24,email,cobranca,alta,"4,92",12.059146772056055,3.0
TCK-00466,CLI-174,2026-01-24,email,duvida_de_uso,alta,"11,87",26.396601872016667,2.0
TCK-00467,CLI-030,2026-01-24,email,duvida_de_uso,baixa,"5,43",10.522785604272826,4.0
TCK-00468,CLI-108,2026-01-24,chat,duvida_de_uso,baixa,"3,96",11.661806854230022,3.0
TCK-00469,CLI-033,2026-01-24,telefone,duvida_de_uso,baixa,"3,99",10.512506403607098,5.0
TCK-00470,CLI-168,2026-01-24,email,duvida_de_uso,baixa,"0,20",3.7646080260421275,5.0
TCK-00471,CLI-133,2026-01-24,telefone,duvida_de_uso,alta,"4,49",11.513645997140795,4.0
TCK-00472,CLI-145,2026-01-24,email,cobranca,baixa,"3,12",11.168176919165566,5.0
TCK-00473,CLI-078,2026-01-24,chat,duvida_de_uso,baixa,"1,80",6.618866739029035,4.0
TCK-00474,CLI-085,2026-01-25,email,bug,baixa,"2,45",6.231663679504443,5.0
TCK-00475,CLI-115,2026-01-25,chat,bug,media,"1,80",5.312274915097088,4.0
TCK-00476,CLI-142,2026-01-25,chat,bug,alta,"1,25",6.467581590363058,
TCK-00477,CLI-153,2026-01-25,chat,cobranca,alta,"3,70",10.333997386272706,4.0
TCK-00478,CLI-004,2026-01-25,email,duvida_de_uso,media,"1,45",3.3221745748545533,
TCK-00479,CLI-120,2026-01-25,telefone,bug,critica,"10,84",23.289890603931866,3.0
TCK-00480,CLI-020,2026-01-25,telefone,cobranca,media,"5,80",11.825100024788256,4.0
TCK-00481,CLI-052,2026-01-25,chat,bug,alta,"4,40",11.585732542103685,
TCK-00482,CLI-150,2026-01-25,chat,bug,media,"0,93",3.471036203698909,4.0
TCK-00483,CLI-046,2026-01-25,chat,cobranca,baixa,"1,38",5.07036830520277,4.0
TCK-00484,CLI-144,2026-01-25,email,duvida_de_uso,alta,"3,87",9.1438928294,4.0
TCK-00485,CLI-084,2026-01-25,telefone,cobranca,media,"3,59",11.73652338093318,5.0
TCK-00486,CLI-042,2026-01-25,email,cobranca,alta,"5,82",14.069834541331993,4.0
TCK-00487,CLI-061,2026-01-25,chat,elogio,baixa,"2,16",8.778666625999808,3.0
TCK-00488,CLI-096,2026-01-25,email,bug,media,"11,23",27.56367392344777,3.0
TCK-00489,CLI-138,2026-01-25,email,cobranca,alta,"1,59",5.924135974099843,4.0
TCK-00490,CLI-110,2026-01-25,chat,cobranca,baixa,"0,78",6.6556914048698586,
TCK-00491,CLI-168,2026-01-25,chat,bug,baixa,"1,33",4.342984390499834,4.0
TCK-00492,CLI-157,2026-01-25,telefone,elogio,baixa,"3,00",10.28456568142433,5.0
TCK-00493,CLI-136,2026-01-25,telefone,duvida_de_uso,media,,15.808555336901096,3.0
TCK-00494,CLI-109,2026-01-25,email,cobranca,alta,,11.445593195357045,4.0
TCK-00495,CLI-053,2026-01-25,email,duvida_de_uso,media,"0,22",4.20048389324361,5.0
TCK-00496,CLI-075,2026-01-26,email,duvida_de_uso,critica,"0,26",4.50116616395864,5.0
TCK-00497,CLI-022,2026-01-26,chat,bug,media,"1,94",4.575684745061587,5.0
TCK-00498,CLI-068,2026-01-26,chat,elogio,media,,4.430705739327317,3.0
TCK-00499,CLI-167,2026-01-26,telefone,duvida_de_uso,baixa,"3,30",9.859643736963864,4.0
TCK-00500,CLI-077,2026-01-26,chat,bug,baixa,"1,80",5.691598928860119,4.0
TCK-00501,CLI-021,2026-01-26,email,bug,alta,,19.174367461187803,
TCK-00502,CLI-118,2026-01-26,chat,cobranca,baixa,"4,20",10.446816671316936,3.0
TCK-00503,CLI-174,2026-01-26,chat,bug,baixa,"1,39",5.322099725025708,3.0
TCK-00504,CLI-157,2026-01-26,chat,duvida_de_uso,alta,"2,13",7.096682573434405,5.0
TCK-00505,CLI-050,2026-01-26,email,cobranca,media,,8.850415128477398,4.0
TCK-00506,CLI-082,2026-01-26,email,bug,baixa,"0,43",4.464589234977666,5.0
TCK-00507,CLI-096,2026-01-26,email,duvida_de_uso,alta,"2,41",6.180870653720399,5.0
TCK-00508,CLI-045,2026-01-26,email,bug,media,"2,44",6.767118971414749,5.0
TCK-00509,CLI-049,2026-01-26,chat,elogio,alta,"1,20",6.556487241779257,
TCK-00510,CLI-043,2026-01-26,email,cobranca,alta,"2,35",6.411488590520222,5.0
TCK-00511,CLI-180,2026-01-27,chat,bug,baixa,"1,71",5.489534948229699,4.0
TCK-00512,CLI-135,2026-01-27,chat,duvida_de_uso,baixa,"2,99",6.132499510983355,4.0
TCK-00513,CLI-152,2026-01-27,telefone,duvida_de_uso,baixa,"2,15",6.81899340547888,
TCK-00514,CLI-147,2026-01-27,email,elogio,alta,"8,59",18.98671013998994,3.0
TCK-00515,CLI-173,2026-01-27,email,duvida_de_uso,media,"1,57",2.8603800179229504,5.0
TCK-00516,CLI-019,2026-01-27,email,duvida_de_uso,alta,"7,61",15.098576416461912,3.0
TCK-00517,CLI-159,2026-01-27,email,elogio,media,"4,43",8.833304261759583,4.0
TCK-00518,CLI-012,2026-01-27,email,bug,media,"1,19",6.328910627913967,5.0
TCK-00519,CLI-086,2026-01-27,chat,duvida_de_uso,baixa,,3.150180299877194,
TCK-00520,CLI-107,2026-01-27,email,bug,baixa,"10,41",21.620761327163404,3.0
TCK-00521,CLI-065,2026-01-27,email,duvida_de_uso,media,"1,60",6.949962742915118,5.0
TCK-00522,CLI-027,2026-01-27,email,duvida_de_uso,media,"10,61",22.37729142941561,3.0
TCK-00523,CLI-035,2026-01-27,chat,elogio,critica,"3,06",7.839655665067841,4.0
TCK-00524,CLI-149,2026-01-27,telefone,duvida_de_uso,baixa,"4,48",11.585995910566744,5.0
TCK-00525,CLI-058,2026-01-27,chat,bug,alta,"2,93",9.825848881965365,5.0
TCK-00526,CLI-056,2026-01-27,chat,cobranca,baixa,"1,64",5.79557657951383,5.0
TCK-00527,CLI-167,2026-01-27,chat,cobranca,alta,"1,00",1.4348093498886874,
TCK-00528,CLI-026,2026-01-28,chat,cobranca,baixa,"2,20",8.68688606229535,4.0
TCK-00529,CLI-165,2026-01-28,email,cobranca,alta,"4,60",11.883945295042016,5.0
TCK-00530,CLI-166,2026-01-28,chat,bug,baixa,"3,16",8.633472406857795,4.0
TCK-00531,CLI-108,2026-01-28,chat,duvida_de_uso,baixa,"3,07",5.552735593410313,3.0
TCK-00532,CLI-030,2026-01-28,email,bug,media,"6,08",13.497299018872928,4.0
TCK-00533,CLI-029,2026-01-28,chat,bug,media,,16.13259239649824,5.0
TCK-00534,CLI-052,2026-01-28,chat,elogio,media,,5.839662919604267,4.0
TCK-00535,CLI-104,2026-01-28,chat,cobranca,media,"4,97",11.749059653604473,4.0
TCK-00536,CLI-028,2026-01-28,email,bug,critica,"5,40",11.918691165228129,5.0
TCK-00537,CLI-083,2026-01-28,chat,bug,baixa,"8,59",17.762260450189363,4.0
TCK-00538,CLI-021,2026-01-28,telefone,elogio,media,"3,87",11.068438941132662,5.0
TCK-00539,CLI-098,2026-01-28,email,bug,alta,"3,55",9.774850206124013,5.0
TCK-00540,CLI-004,2026-01-28,email,bug,alta,"7,94",16.544469315646666,3.0
TCK-00541,CLI-128,2026-01-28,email,bug,media,"7,94",16.36649443632937,4.0
TCK-00542,CLI-010,2026-01-28,email,bug,media,"2,92",7.578625522770443,4.0
TCK-00543,CLI-036,2026-01-28,telefone,bug,baixa,"5,26",12.100478864640793,3.0
TCK-00544,CLI-032,2026-01-28,chat,elogio,media,"3,67",10.490224095556313,3.0
TCK-00545,CLI-150,2026-01-28,email,bug,media,,12.027167267155258,
TCK-00546,CLI-010,2026-01-28,email,duvida_de_uso,alta,"4,89",13.981543043930227,4.0
TCK-00547,CLI-078,2026-01-28,telefone,cobranca,alta,"0,67",5.075324961063627,4.0
TCK-00548,CLI-107,2026-01-28,email,duvida_de_uso,baixa,"5,94",9.59285248845778,5.0
TCK-00549,CLI-093,2026-01-28,chat,cobranca,baixa,"3,68",9.758689118107437,3.0
TCK-00550,CLI-123,2026-01-28,email,cobranca,media,"5,03",13.612972817016818,4.0
TCK-00551,CLI-145,2026-01-28,email,duvida_de_uso,media,"2,67",8.39168601527047,4.0
TCK-00552,CLI-071,2026-01-28,chat,duvida_de_uso,media,"5,83",12.878261248972391,3.0
TCK-00553,CLI-150,2026-01-28,email,cobranca,media,"1,63",5.84536357361612,5.0
TCK-00554,CLI-058,2026-01-28,chat,cobranca,media,"4,83",11.954401657838387,4.0
TCK-00555,CLI-178,2026-01-28,email,cobranca,critica,"1,61",7.05717123780308,
TCK-00556,CLI-091,2026-01-29,chat,bug,media,"4,43",8.84381951243795,4.0
TCK-00557,CLI-133,2026-01-29,chat,cobranca,baixa,,3.9074753715995856,3.0
TCK-00558,CLI-158,2026-01-29,chat,cobranca,media,"4,25",13.106408649931605,4.0
TCK-00559,CLI-143,2026-01-29,email,bug,media,"11,19",23.19075353248426,2.0
TCK-00560,CLI-154,2026-01-29,chat,cobranca,baixa,,17.407710389759373,3.0
TCK-00561,CLI-097,2026-01-29,telefone,bug,baixa,"9,61",24.77001578858395,3.0
TCK-00562,CLI-008,2026-01-29,email,bug,media,"3,85",9.189044072482453,5.0
TCK-00563,CLI-089,2026-01-29,email,cobranca,alta,"2,32",5.371656705230208,4.0
TCK-00564,CLI-033,2026-01-29,telefone,bug,critica,"3,39",8.711268791755755,4.0
TCK-00565,CLI-161,2026-01-29,email,duvida_de_uso,media,"7,63",18.385999930393545,5.0
TCK-00566,CLI-043,2026-01-29,chat,duvida_de_uso,baixa,"3,53",11.207288218787397,3.0
TCK-00567,CLI-042,2026-01-29,chat,cobranca,media,"9,11",22.802457888230627,3.0
TCK-00568,CLI-045,2026-01-29,email,duvida_de_uso,media,"2,51",7.46333169758995,4.0
TCK-00569,CLI-116,2026-01-29,chat,cobranca,critica,"7,02",16.370201274471402,4.0
TCK-00570,CLI-103,2026-01-29,chat,cobranca,media,"2,16",5.82531916537625,4.0
TCK-00571,CLI-171,2026-01-29,email,duvida_de_uso,alta,"1,61",2.131841705895485,5.0
TCK-00572,CLI-075,2026-01-29,telefone,elogio,critica,,11.519728794975547,
TCK-00573,CLI-051,2026-01-29,email,cobranca,media,"5,77",11.660522147547011,5.0
TCK-00574,CLI-009,2026-01-29,email,duvida_de_uso,baixa,"9,01",20.189212090845384,4.0
